Time (s),Speed (m/s)
0.37755511022044086,1.8751708087972683
0.37995991983967936,1.875945948620745
0.3823647294589178,1.876698937700549
0.3847695390781563,1.8774304090262783
0.38717434869739475,1.878140977498936
0.38957915831663326,1.8788312404478378
0.3919839679358717,1.8795017781327488
0.3943887775551102,1.8801531542316703
0.3967935871743487,1.8807859163146883
0.39919839679358715,1.8814005963042797
0.40160320641282565,1.8819977109224661
0.4040080160320641,1.8825777621251887
0.4064128256513026,1.8831412375242698
0.40881763527054105,1.8836886107973176
0.41122244488977955,1.8842203420859167
0.413627254509018,1.8847368783824385
0.4160320641282565,1.8852386539058
0.418436873747495,1.8857260904664832
0.42084168336673344,1.8861995978211248
0.42324649298597194,1.8866595740169714
0.4256513026052104,1.8871064057264928
0.4280561122244489,1.8875404685724329
0.43046092184368734,1.8879621274435712
0.43286573146292584,1.8883717368014616
0.4352705410821643,1.8875759284475735
0.4376753507014028,1.8867346373399276
0.4400801603206413,1.8858452640073329
0.44248496993987974,1.8849050604112865
0.44488977955911824,1.8839111214549207
0.4472945891783567,1.882860376006663
0.4496993987975952,1.8817495774108706
0.45210420841683363,1.880575293456122
0.45450901803607213,1.8793338957701657
0.4569138276553106,1.8780215486087608
0.4593186372745491,1.8766341970037668
0.4617234468937875,1.875167554233862
0.464128256513026,1.8736170885791779
0.46653306613226453,1.871978009318922
0.468937875751503,1.870245251928725
0.4713426853707415,1.8684134624319717
0.4737474949899799,1.8664769808567678
0.4761523046092184,1.8644298237474213
0.47855711422845687,1.8622656656764072
0.48096192384769537,1.8599778196996852
0.4833667334669338,1.8575592166949846
0.4857715430861723,1.8550023835192089
0.4881763527054108,1.852299419917476
0.49058116232464927,1.8494419741124422
0.49298597194388777,1.8464212169984833
0.4953907815631262,1.843227814861002
0.4977955911823647,1.8398519005365608
0.5002004008016032,1.8362830429247363
0.5026052104208416,1.8325102147574857
0.5050100200400801,1.8285217585264384
0.5074148296593186,1.8243053504628368
0.5098196392785571,1.819847962458823
0.5122244488977956,1.8151358218124183
0.514629258517034,1.8101543686718111
0.5170340681362725,1.8048882110474624
0.519438877755511,1.7993210772530244
0.5218436873747495,1.7934357656281168
0.5242484969939879,1.787214091387617
0.5266533066132264,1.780636830433231
0.5290581162324649,1.7736836599537336
0.5314629258517034,1.766333095630341
0.5338677354709419,1.7585624252531868
0.5362725450901803,1.7503476385437893
0.5386773547094188,1.7416633529666659
0.5410821643286573,1.7324827353008712
0.5434869739478958,1.7227774187291167
0.5458917835671342,1.7125174151882971
0.5482965931863727,1.7016710227105902
0.5507014028056112,1.690204727468839
0.5531062124248497,1.6780831002235372
0.5555110220440882,1.6652686868514637
0.5579158316633266,1.6517218926177095
0.5603206412825651,1.6374008598335146
0.5627254509018036,1.6222613385219002
0.5651302605210421,1.6062565496914618
0.5675350701402805,1.5893370407958662
0.569939879759519,1.571450532932437
0.5723446893787575,1.5525417593077024
0.574749498997996,1.532552294470774
0.5771543086172345,1.5114203737869223
0.5795591182364729,1.4890807025935442
0.5819639278557114,1.4654642544488348
0.5843687374749499,1.440498057849798
0.5867735470941884,1.4141049707605609
0.5891783567134268,1.386203442254337
0.5915831663326653,1.356707260532527
0.5939879759519038,1.3255252865423948
0.5963927855711423,1.2925611723702093
0.5987975951903808,1.2577130635397435
0.6012024048096192,1.220873284296271
0.6036072144288577,1.1819280049036227
0.6060120240480962,1.1407568899263223
0.6084168336673347,1.0972327264100101
0.6108216432865731,1.0512210308113108
0.6132264529058116,1.0025796334625918
0.6156312625250501,0.9511582392877
0.6180360721442886,0.8968810594904146
0.6204408817635271,0.8424722565495175
0.6228456913827655,0.7879315112765051
0.625250501002004,0.7332585037088283
0.6276553106212425,0.6784529131080307
0.630060120240481,0.6235144179578568
0.6324649298597194,0.5684426959623708
0.6348697394789579,0.513237424044056
0.6372745490981964,0.4578982783419343
0.6396793587174349,0.4024249342096564
0.6420841683366734,0.3468170662135997
0.6444889779559118,0.2910743481309618
0.6468937875751503,0.23519645294783628
0.6492985971943888,0.17918305285730993
0.6517034068136273,0.12303381925752917
0.6541082164328657,0.0667484227497776
0.6565130260521042,0.010326533136533193
0.6589178356713427,-0.04623218058045327
0.6613226452905812,-0.10270382245237274
0.6637274549098197,-0.15903851957042214
0.666132264529058,-0.21523660402810624
0.6685370741482966,-0.27129840711360476
0.670941883767535,-0.3272242593117098
0.6733466933867736,-0.38301449030578444
0.6757515030060119,-0.4386694289797012
0.6781563126252504,-0.49418940341979073
0.680561122244489,-0.5495747409167608
0.6829659318637274,-0.604825767967636
0.685370741482966,-0.6599428102776795
0.6877755511022043,-0.714926192762311
0.6901803607214428,-0.7697762395490316
